"index","product_name","avg_discount","total_profit","profit_status"
"3017","Standard Line “While You Were Out” Hardbound Telephone Message Book","0.0666666667","120.8118","Profit"
"3018","GE 4 Foot Flourescent Tube, 40 Watt","0.0666666667","42.2436","Profit"
"3019","Avery 48","0.0666666667","39.69","Profit"
"3020","EcoTones Memo Sheets","0.0666666667","21.6","Profit"
"3021","Tops Wirebound Message Log Books","0.0666666667","29.281","Profit"
"3022","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16","0.0666666667","414.918","Profit"
"3023","Xerox 1979","0.0666666667","140.959","Profit"
"3024","Fiskars Scissors, Easy Grip","0.0666666667","137.264","Profit"
"3025","Dixon Ticonderoga Pencils","0.0666666667","9.2678","Profit"
"3026","Ultra Door Pull Handle","0.0666666667","74.7972","Profit"
"3027","Xerox 189","0.0666666667","746.532","Profit"
"3028","Dana Halogen Swing-Arm Architect Lamp","0.0666666667","288.4288","Profit"
"3029","Sortfiler Multipurpose Personal File Organizer, Black","0.0666666667","118.9284","Profit"
"3030","Astroparche Fine Business Paper","0.0666666667","65.0496","Profit"
"3031","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box","0.0666666667","81.326","Profit"
"3032","Newell 322","0.0666666667","6.6612","Profit"
"3033","Memo Book, 100 Message Capacity, 5 3/8” x 11”","0.0666666667","36.396","Profit"
"3034","WD My Passport Ultra 500GB Portable External Hard Drive","0.0666666667","-116.832","Loss"
"3035","Stiletto Ruler, High Speed","0.0666666667","71.322","Profit"
"3036","Xerox 1950","0.0666666667","23.1778","Profit"
"3037","Boston Model 1800 Electric Pencil Sharpener, Gray","0.0666666667","109.785","Profit"
"3038","Deflect-o EconoMat Nonstudded, No Bevel Mat","0.0666666667","123.96","Profit"
"3039","Advantus SlideClip Paper Clips","0.0666666667","19.778","Profit"
"3040","Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""","0.0666666667","51.1056","Profit"
"3041","Newell 323","0.0666666667","3.7632","Profit"
"3042","Avery 519","0.0666666667","51.6086","Profit"
"3043","Logitech Mouse, Programmable","0.0666666667","152.332","Profit"
"3044","Avery 479","0.0666666667","6.8382","Profit"
"3045","Gear Head AU3700S Headset","0.0666666667","-11.9508","Loss"
"3046","Eldon Gobal File Keepers","0.0666666667","-0.6056","Loss"
"3047","Logitech Wireless Touch Keyboard K400","0.0666666667","53.7285","Profit"
"3048","Seth Thomas 14"" Day/Date Wall Clock","0.0666666667","162.0512","Profit"
"3049","Xerox 1889","0.0666666667","236.328","Profit"
"3050","Avery 488","0.0666666667","23.184","Profit"
"3051","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","0.0666666667","26.2808","Profit"
"3052","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","0.0666666667","47.223","Profit"
"3053","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","0.0666666667","578.6848","Profit"
"3054","Fellowes Recycled Storage Drawers","0.0666666667","48.8532","Profit"
"3055","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size","0.0666666667","48.5568","Profit"
"3056","Xerox 198","0.0666666667","33.4656","Profit"
"3057","Xerox 1946","0.0666666667","35.2512","Profit"
"3058","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","0.0666666667","10.1916","Profit"
"3059","SanDisk Cruzer 32 GB USB Flash Drive","0.0666666667","102.708","Profit"
"3060","Adjustable Depth Letter/Legal Cart","0.0666666667","1932.549","Profit"
"3061","Array Memo Cubes","0.0666666667","25.8482","Profit"
"3062","Avery 498","0.0666666667","15.3459","Profit"
"3063","HP Standard 104 key PS/2 Keyboard","0.0666666667","58","Profit"
"3064","Eldon Regeneration Recycled Desk Accessories, Black","0.0666666667","13.1164","Profit"
"3065","Fashion Color Clasp Envelopes","0.0666666667","36.5175","Profit"
"3066","Avery 506","0.0666666667","28.1666","Profit"
"3067","Xerox 1942","0.0666666667","278.958","Profit"
"3068","Memorex Micro Travel Drive 4 GB","0.0666666667","37.418","Profit"
"3069","Xerox 1970","0.0666666667","43.5252","Profit"
"3070","Imation 8GB Mini TravelDrive USB 2.0 Flash Drive","0.0666666667","8.7551","Profit"
"3071","Avaya 5420 Digital phone","0.0666666667","323.976","Profit"
"3072","24-Hour Round Wall Clock","0.0666666667","180.0198","Profit"
"3073","Jawbone JAMBOX Wireless Bluetooth Speaker","0.0666666667","872.1048","Profit"
"3074","Colorific Watercolor Pencils","0.0666666667","11.3004","Profit"
"3075","BlackBerry Q10","0.0666666667","548.0565","Profit"
"3076","Bevis Computer Table, Adjustable Height","0.0666666667","229.636","Profit"
"3077","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","0.0666666667","40.767","Profit"
"3078","Brites Rubber Bands, 1 1/2 oz. Box","0.0666666667","-0.5148","Loss"
"3079","Career Cubicle Clock, 8 1/4"", Black","0.0666666667","68.952","Profit"
"3080","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black","0.0666666667","13.0064","Profit"
"3081","Newell 344","0.0666666667","8.5624","Profit"
"3082","Iris Project Case","0.0666666667","47.88","Profit"
"3083","Xerox 1982","0.0666666667","89.5328","Profit"
"3084","Logitech Wireless Headset h800","0.0666666667","719.928","Profit"
"3085","Nokia Lumia 925","0.0666666667","284.7374","Profit"
"3086","Xerox 1959","0.0666666667","60.6544","Profit"
"3087","BIC Liqua Brite Liner","0.0666666667","53.5768","Profit"
"3088","Avery 508","0.0666666667","39.8201","Profit"
"3089","Design Ebony Sketching Pencil","0.0666666667","2.3074","Profit"
"3090","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","0.0666666667","31.6292","Profit"
"3091","Cisco IP Phone 7961G VoIP phone - Dark gray","0.0666666667","228.396","Profit"
"3092","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","0.0666666667","72.0785","Profit"
"3093","Newell 349","0.0666666667","10.0368","Profit"
"3094","Eldon Radial Chair Mat for Low to Medium Pile Carpets","0.0666666667","135.932","Profit"
"3095","Master Giant Foot Doorstop, Safety Yellow","0.0666666667","31.5744","Profit"
"3096","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","0.0666666667","15.0894","Profit"
"3097","Carina Mini System Audio Rack, Model AR050B","0.0666666667","-68.8076","Loss"
"3098","Turquoise Lead Holder with Pocket Clip","0.0666666667","10.586","Profit"
"3099","Memorex Keyboard, Bluetooth","0.0666666667","379.776","Profit"
"3100","Woodgrain Magazine Files by Perma","0.0666666667","2.6224","Profit"
"3101","Carina Double Wide Media Storage Towers in Natural & Black","0.0666666667","-3.2392","Loss"
"3102","Nortel Networks T7316 E Nt8 B27","0.0666666667","397.7415","Profit"
"3103","Logitech Desktop MK120 Mouse and keyboard Combo","0.0666666667","42.536","Profit"
"3104","KeyTronic KT400U2 - Keyboard - Black","0.0666666667","24.672","Profit"
"3105","Xerox 1991","0.0666666667","254.8944","Profit"
"3106","Fellowes Powershred HS-440 4-Sheet High Security Shredder","0.0666666667","1092.6795","Profit"
"3107","Acme Galleria Hot Forged Steel Scissors with Colored Handles","0.0666666667","49.8641","Profit"
"3108","Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","0.0666666667","44.9856","Profit"
"3109","SanDisk Cruzer 16 GB USB Flash Drive","0.0666666667","14.924","Profit"
"3110","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","0.0666666667","43.7144","Profit"
"3111","Nu-Dell Leatherette Frames","0.0666666667","81.4512","Profit"
"3112","Deflect-O Glasstique Clear Desk Accessories","0.0666666667","37.037","Profit"
"3113","Advantus Panel Wall Certificate Holder - 8.5x11","0.0666666667","108.092","Profit"
"3114","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","0.0666666667","21.96","Profit"
"3115","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","0.0666666667","10.6704","Profit"
"3116","Rosewill 107 Normal Keys USB Wired Standard Keyboard","0.0666666667","0.8088","Profit"
"3117","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","0.0666666667","12.9944","Profit"
"3118","Tensor ""Hersey Kiss"" Styled Floor Lamp","0.0666666667","2.0784","Profit"
"3119","Newell 326","0.0666666667","7.8672","Profit"
"3120","Xerox 197","0.0666666667","195.174","Profit"
"3121","High Speed Automatic Electric Letter Opener","0.0666666667","-262.0048","Loss"
"3122","Hand-Finished Solid Wood Document Frame","0.0666666667","68.46","Profit"
"3123","Wausau Papers Astrobrights Colored Envelopes","0.0666666667","22.7838","Profit"
"3124","Barricks Wood Table, Fully Assembled","0.0666666667","437.04","Profit"
"3125","BlueLounge Milo Smartphone Stand, White/Metallic","0.0666666667","76.7744","Profit"
"3126","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","0.0666666667","113.274","Profit"
"3127","Sharp Ink, Laser","0.066375","265.57914","Profit"
"3128","Stiletto Box Cutter, High Speed","0.0653846154","247.391","Profit"
"3129","Apple Audio Dock, Cordless","0.0653846154","381.639","Profit"
"3130","Memorex Router, Programmable","0.0653846154","3189.6375","Profit"
"3131","Hewlett Ink, High-Speed","0.0653846154","42.162","Profit"
"3132","Kleencut Ruler, High Speed","0.065","90.8284","Profit"
"3133","Avery Binder Covers, Durable","0.065","171.8407","Profit"
"3134","Enermax Memo Slips, Premium","0.0642857143","52.044","Profit"
"3135","Samsung Speaker Phone, VoIP","0.0642857143","1680.574","Profit"
"3136","Enermax Computer Printout Paper, Premium","0.0642857143","276.558","Profit"
"3137","Brother Wireless Fax, Digital","0.0636842105","2984.0247","Profit"
"3138","Motorola Signal Booster, with Caller ID","0.0636363636","607.141","Profit"
"3139","Kleencut Letter Opener, Easy Grip","0.0635135135","797.825","Profit"
"3140","Stanley Sketch Pad, Fluorescent","0.0633333333","1108.3701","Profit"
"3141","SanDisk Computer Printout Paper, Recycled","0.0625","329.88","Profit"
"3142","Hamilton Beach Toaster, Black","0.0625","204.5","Profit"
"3143","Kraft Business Envelopes, Security-Tint","0.0622727273","218.7752","Profit"
"3144","Sharp Fax Machine, Laser","0.0619047619","244.5849","Profit"
"3145","Kraft Interoffice Envelope, Security-Tint","0.0619047619","605.064","Profit"
"3146","Hon Chairmat, Black","0.0616666667","103.596","Profit"
"3147","Cameo Buff Policy Envelopes","0.0615384615","827.1968","Profit"
"3148","Ikea Floating Shelf Set, Metal","0.0615384615","139.64","Profit"
"3149","Kingston Digital DataTraveler 16GB USB 2.0","0.0615384615","64.7085","Profit"
"3150","Eldon Clock, Erganomic","0.0615384615","575.042","Profit"
"3151","Cameo Business Envelopes, Set of 50","0.0615384615","366.464","Profit"
"3152","Accos Clamps, Bulk Pack","0.0613636364","490.71","Profit"
"3153","Samsung Smart Phone, with Caller ID","0.0613333333","6392.614","Profit"
"3154","Cameo Business Envelopes, Recycled","0.0612121212","157.1395","Profit"
"3155","SAFCO Rocking Chair, Set of Two","0.0611111111","757.974","Profit"
"3156","Canon Fax Machine, Digital","0.0602857143","1306.64088","Profit"
"3157","Fellowes Mobile File Cart, Black","0.06","485.004","Profit"
"3158","Acme Value Line Scissors","0.06","20.44","Profit"
"3159","Microsoft Sculpt Comfort Mouse","0.06","634.406","Profit"
"3160","Hunt PowerHouse Electric Pencil Sharpener, Blue","0.06","448.164","Profit"
"3161","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","0.06","492.6624","Profit"
"3162","Standard Rollaway File with Lock","0.06","1261.33","Profit"
"3163","Advantus Plastic Paper Clips","0.06","102.8","Profit"
"3164","Kleencut Ruler, Serrated","0.06","102.162","Profit"
"3165","DAX Value U-Channel Document Frames, Easel Back","0.06","52.4832","Profit"
"3166","Electrix Architect's Clamp-On Swing Arm Lamp, Black","0.06","1164.4722","Profit"
"3167","Ibico Binding Machine, Recycled","0.0597674419","863.9968","Profit"
"3168","Novimex Shipping Labels, 5000 Label Set","0.0596428571","318.7643","Profit"
"3169","HP Copy Machine, High-Speed","0.0595789474","1113.74856","Profit"
"3170","BIC Highlighters, Easy-Erase","0.059","359.912","Profit"
"3171","Canon Personal Copier, Color","0.058952381","709.92724","Profit"
"3172","Nokia Headset, Full Size","0.0589473684","823.564","Profit"
"3173","Avery Removable Labels, Adjustable","0.0583333333","122.93","Profit"
"3174","Harbour Creations Round Labels, Adjustable","0.058","52.572","Profit"
"3175","Acme Ruler, Steel","0.0575","215.3865","Profit"
"3176","Belkin 325VA UPS Surge Protector, 6'","0.0571428571","376.4874","Profit"
"3177","OIC #2 Pencils, Medium Soft","0.0571428571","8.1404","Profit"
"3178","Eberhard Faber 3 1/2"" Golf Pencils","0.0571428571","28.272","Profit"
"3179","Avery 487","0.0571428571","35.9775","Profit"
"3180","Executive Impressions 14"" Contract Wall Clock","0.0571428571","93.5883","Profit"
"3181","Xerox 1952","0.0571428571","76.1832","Profit"
"3182","Boston KS Multi-Size Manual Pencil Sharpener","0.0571428571","119.548","Profit"
"3183","Newell 343","0.0571428571","13.7592","Profit"
"3184","Newell 34","0.0571428571","93.248","Profit"
"3185","Xerox 1962","0.0571428571","43.656","Profit"
"3186","Xerox 1883","0.0571428571","354.0196","Profit"
"3187","NETGEAR N750 Dual Band Wi-Fi Gigabit Router","0.0571428571","622.8","Profit"
"3188","File Shuttle II and Handi-File, Black","0.0571428571","260.953","Profit"
"3189","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""","0.0571428571","222.875","Profit"
"3190","Southworth 100% Résumé Paper, 24lb.","0.0571428571","113.199","Profit"
"3191","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","0.0571428571","26.854","Profit"
"3192","Rogers Handheld Barrel Pencil Sharpener","0.0571428571","15.618","Profit"
"3193","Fellowes Strictly Business Drawer File, Letter/Legal Size","0.0571428571","388.746","Profit"
"3194","Xerox 1895","0.0571428571","82.823","Profit"
"3195","Xerox 1906","0.0571428571","497.5776","Profit"
"3196","Dixon Prang Watercolor Pencils, 10-Color Set with Brush","0.0571428571","42.8982","Profit"
"3197","Prang Colored Pencils","0.0571428571","38.808","Profit"
"3198","#10 White Business Envelopes,4 1/8 x 9 1/2","0.0571428571","223.1408","Profit"
"3199","Plantronics MX500i Earset","0.0571428571","-6.4425","Loss"
"3200","Advantus Push Pins","0.0571428571","20.2086","Profit"
"3201","Ultra Door Push Plate","0.0571428571","37.4142","Profit"
"3202","Belkin F5C206VTEL 6 Outlet Surge","0.0571428571","110.304","Profit"
"3203","Panasonic Card Printer, Wireless","0.0571428571","623.85","Profit"
"3204","Panasonic KX-TG9471B","0.0571428571","1168.1004","Profit"
"3205","Kingston Digital DataTraveler 32GB USB 2.0","0.0571428571","5.424","Profit"
"3206","Avery Address/Shipping Labels for Typewriters, 4"" x 2""","0.0571428571","126.684","Profit"
"3207","SanDisk Computer Printout Paper, Multicolor","0.0570588235","255.664","Profit"
"3208","Stanley Markers, Easy-Erase","0.0567567568","20.971","Profit"
"3209","Stiletto Box Cutter, Steel","0.0565217391","424.009","Profit"
"3210","Xerox Cards & Envelopes, 8.5 x 11","0.0563157895","872.0166","Profit"
"3211","Canon Wireless Fax, Laser","0.056","8137.94792","Profit"
"3212","Kraft Clasp Envelope, Recycled","0.0558823529","57.5","Profit"
"3213","Acco Binder, Economy","0.0557777778","353.394","Profit"
"3214","Enermax Flash Drive, USB","0.0555555556","656.798","Profit"
"3215","Cardinal Binder Covers, Durable","0.055483871","405.99","Profit"
"3216","Cardinal Binding Machine, Clear","0.0553571429","2797.7352","Profit"
"3217","Enermax Message Books, Recycled","0.0552173913","419.7966","Profit"
"3218","Cuisinart Blender, Red","0.055","413.5998","Profit"
"3219","Multicolor Computer Printout Paper","0.0545454545","927.394","Profit"
"3220","Newell 333","0.0545454545","18.8484","Profit"
"3221","Cisco Smart Phone, Full Size","0.0544736842","17238.5206","Profit"
"3222","Stanley Highlighters, Fluorescent","0.0544444444","458.1576","Profit"
"3223","Green Bar Parchment Paper, 8.5 x 11","0.0538888889","530.9412","Profit"
"3224","Sharp Ink, Digital","0.053","535.0119","Profit"
"3225","Hon Round Labels, Alphabetical","0.0529411765","71.79","Profit"
"3226","OIC Rubber Bands, Metal","0.0529411765","147.397","Profit"
"3227","Motorola Speaker Phone, Cordless","0.0527777778","161.993","Profit"
"3228","Logitech Mouse, USB","0.0527777778","194.1315","Profit"
"3229","SanDisk Router, Erganomic","0.0527777778","3001.626","Profit"
"3230","Logitech Keyboard, Erganomic","0.0526923077","904.3276","Profit"
"3231","Euro-Pro Shark Turbo Vacuum","0.05","143.7472","Profit"
"3232","Office Star Flex Back Scooter Chair with Aluminum Finish Frame","0.05","413.649","Profit"
"3233","Hamilton Beach Microwave, Black","0.05","279.422","Profit"
"3234","SanDisk Cards & Envelopes, Multicolor","0.05","187.468","Profit"
"3235","Honeywell Quietcare HEPA Air Cleaner","0.05","549.7635","Profit"
"3236","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","0.05","46.3276","Profit"
"3237","Alliance Super-Size Bands, Assorted Sizes","0.05","-10.3474","Loss"
"3238","Avery 514","0.05","22.8384","Profit"
"3239","Xerox 1935","0.05","239.0028","Profit"
"3240","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology","0.05","377.5528","Profit"
"3241","9-3/4 Diameter Round Wall Clock","0.05","183.1312","Profit"
"3242","Ames Color-File Green Diamond Border X-ray Mailers","0.05","559.3068","Profit"
"3243","Eldon Shelf Savers Cubes and Bins","0.05","-7.678","Loss"
"3244","Compact Automatic Electric Letter Opener","0.05","-57.2688","Loss"
"3245","4009 Highlighters by Sanford","0.05","53.8096","Profit"
"3246","Sony Micro Vault Click 8 GB USB 2.0 Flash Drive","0.05","57.3278","Profit"
"3247","Xerox 1981","0.05","30.096","Profit"
"3248","Xerox 1945","0.05","756.2655","Profit"
"3249","Maxell 4.7GB DVD+RW 3/Pack","0.05","88.4115","Profit"
